Name,Category,Brand,Selling Price,MRP,Discount,Discount.1,Ratings,Details,No_of_ratings,No_of_reviews
"Callmate Orbit 1.32"" HD display With Bluetooth Calling Sports modes AI Voice Assistance Smartwatch",Smart_watch,Callmate,2999,4999,0.4,0.400080016,4.2,['1.32 Color HD Full Touch Screen with 240*240 pixel resolution' 'SpO2 Monitoring Continuous Heart Rate Tracking|30 Sports Modes | IP67 Water Resistance' 'Superior Battery Life 7 Days & Standby Time 15 Days' 'Find Phone Feature - Use this feature to find your phone|Stay Socially Connected with all Notification Alerts' 'Smart Health Monitoring - Track SpO2 Heart Rate while your workout' 'With Call Function' 'Touchscreen' 'Fitness & Outdoor Health & Medical Notifier Watchphone' 'Battery Runtime: Upto 7 days' '1 Year Warranty from the Date of Purchase'],14,4
CrossBeats IGNITE-SPECTRA PLUS AMOLED with BT Calling150 Music storage & TWS connectivity Smartwatch,Smart_watch,CrossBeats,5999,11999,0.5,0.50004167,4.2,['Bluetooth Calling - You can receive and make calls through the watch In-Built Speaker and Mic.*1.78 AMOLED Display with Metal Body.*150 Music Storage & TWS Connectivity.*Heart rate Accelerometer SpO2 Multi-motion activity Touch sensor Light sensor.*Music Player - Listen and Control Music on your watch. *Notifications - Get Notification from facebook Whatsapp Instagram E mail.*Fitness - yoga Sleeping Running Walking Cycling Basket Ball Football & More.*Voice Assistance - Google / Siri Voice Assistance.*Battery Runtime - Up to 15 days.' 'With Call Function' 'Touchscreen' 'Watchphone Notifier Fitness & Outdoor Health & Medical' 'Battery Runtime: Upto 15 days' '12 Months manufacturer warranty subject to registration.'],63,33
SAMSUNG Watch 5 pro 45mmSuper AMOLED displayBluetooth callingwith advanced GPS tracking,Smart_watch,Samsung,44999,48999,0.08,0.081634319,4.2,['With Call Function' 'Touchscreen' 'Fitness & Outdoor' '1 Year Brand Warranty'],72,7
SAMSUNG Galaxy Watch4 Classic LTE (4.6cm),Smart_watch,Samsung,39999,42999,0.06,0.069769064,4.2,['With Call Function' 'Touchscreen' 'Fitness & Outdoor' '1 Year Manufacturer Warranty'],478,45
SAMSUNG Galaxy Watch4 Classic Bluetooth (4.6cm),Smart_watch,Samsung,34999,37999,0.07,0.078949446,4.2,['With Call Function' 'Touchscreen' 'Fitness & Outdoor' '1 Year Manufacturer Warranty'],478,45
LG 80 cm (32 inch) HD Ready LED Smart TV,TV,LG,23247,28000,0.16,0.16975,4.2,['HD Ready 1366 x 768 Pixels' '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module'],71,9
Infinix Y1 80 cm (32 inch) HD Ready LED Smart Linux TV with Wall Mount,TV,Infinix,8999,16999,0.47,0.470615919,4.2,['Operating System: Linux' 'HD Ready 1366 x 768 Pixels' '1 Year Domestic Warranty'],10905,1599
SAMSUNG The Frame 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,TV,Samsung,91990,144900,0.36,0.365148378,4.2,['Operating System: Tizen' 'Ultra HD (4K) 3840 x 2160 Pixels' '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel'],1379,179
iFFALCON by TCL 79.97 cm (32 inch) HD Ready LED TV,TV,iFFALCON,7499,18990,0.6,0.605107952,4.2,['HD Ready 1366 x 768 Pixels' '1 Year Warranty on Product'],1557,150
MarQ by Flipkart 60 cm (24 inch) HD Ready LED TV,TV,MarQ,5499,14999,0.63,0.633375558,4.2,['HD Ready 1366 x 768 Pixels' '1 Year Warranty'],1861,222
Infinix Y1 109 cm (43 inch) Full HD LED Smart Linux TV with Wall Mount,TV,Infinix,15490,24999,0.38,0.380375215,4.2,['Operating System: Linux' 'Full HD 1920 x 1080 Pixels' '1 Year Warranty on Product'],10905,1599
Compaq 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV,TV,Compaq,23999,43999,0.45,0.454555785,4.2,['Operating System: Android' 'Ultra HD (4K) 3840 x 2160 Pixels' '1 Year Warranty on Product'],887,157
TOSHIBA C350LP Series 126 cm (50 inch) Ultra HD (4K) LED Smart Google TV with Dolby Vision Atmos and R...,TV,TOSHIBA,33990,54990,0.38,0.381887616,4.2,['Operating System: Google TV' 'Ultra HD (4K) 3840 x 2160 Pixels' '2 Years Warranty on Product and Panel'],224,44
MarQ By Flipkart 80 cm (32 inch) HD Ready LED TV,TV,MarQ,8549,19999,0.57,0.572528626,4.2,['HD Ready 1366 x 768 Pixels' '1 Year Warranty on Product'],8938,1088
Sansui 109 cm (43 inch) Full HD LED Smart Android TV with Voice Search Smart Remote (Midnight Black) (...,TV,Sansui,20999,33990,0.38,0.382200647,4.2,['Operating System: Android' 'Full HD 1920 x 1080 Pixels' '1 Year Comprehensive Warranty on Product and Additional 1 Year Warranty on Panel'],147,22
realme 80 cm (32 inch) Full HD LED Smart Android TV,TV,Realme,15499,23999,0.35,0.354181424,4.2,['Operating System: Android' 'Full HD 1080 x 1920 Pixels' '1 Year Warranty on TV and 2 Years Warranty on the Display Panel'],9594,1282
iFFALCON by TCL F53 100 cm (40 inch) Full HD LED Smart Android TV with Android 11,TV,iFFALCON,15999,36990,0.56,0.567477697,4.2,['Operating System: Android' 'Full HD 1920 x 1080 Pixels' '1 Year Warranty on Product'],1288,174
Hisense E4G Series 80 cm (32 inch) HD Ready LED Smart Android TV with DTS Virtual X,TV,Hisense,10999,24990,0.55,0.559863946,4.2,['Operating System: Android' 'HD Ready 1366 x 768 Pixels' '1 Year Comprehensive Warranty'],809,143
Sansui 80 cm (32 inch) HD Ready LED Smart Android TV with Android 11 (Midnight Black) (2021 Model),TV,Sansui,10999,20990,0.47,0.475988566,4.2,['Operating System: Android' 'HD Ready 1366 x 768 Pixels' '1 YEAR'],1136,129
LG 81.28 cm (32 inch) Full HD LED Smart WebOS TV,TV,LG,15990,29990,0.46,0.466822274,4.2,['Operating System: WebOS' 'Full HD HD 1366 x768 Pixels' '1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only'],43,5
SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart Tizen TV,TV,Samsung,64990,119900,0.45,0.457964971,4.2,['Operating System: Tizen' 'Ultra HD (4K) 3840 x 2160 Pixels' '1 Year comprehensive warranty and 1 year additional on Panel.'],1379,179
LG 108 cm (43 inch) Full HD LED Smart WebOS TV,TV,LG,32999,51990,0.36,0.365281785,4.2,['Operating System: WebOS' 'Full HD 1920 x 1080 Pixels' '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.'],113,16
Compaq 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,TV,Compaq,29999,48999,0.38,0.387763016,4.2,['Operating System: Android' 'Ultra HD (4K) 3840 x 2160 Pixels' '1 Year Warranty on Product'],887,157
TOSHIBA C350LP 139 cm (55 inch) Ultra HD (4K) LED Smart Google TV,TV,TOSHIBA,40990,54990,0.25,0.254591744,4.2,['Operating System: Google TV' 'Ultra HD (4K) 3840 x 2160 Pixels' '2 Years Warranty on Product and Panel'],224,44
LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV,TV,LG,37152,64990,0.42,0.428342822,4.2,['Ultra HD (4K) 3840 x 2160 Pixels' '1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module'],39,8
Coocaa 100 cm (40 inch) Full HD LED Smart Coolita TV with Dolby Audio and Eye Care Technology,TV,Coocaa,15499,39999,0.61,0.612515313,4.2,['Operating System: Coolita' 'Full HD 1920 x 1080 Pixels' '1 Year Domestic Warranty'],18377,2836
MOTOROLA Revou 2 80 cm (32 inch) HD Ready LED Smart Android TV,TV,MOTOROLA,13999,20000,0.3,0.30005,4.2,['Operating System: Android' 'HD Ready 1366 x 768 Pixels' '1 Year Warranty on Product'],1598,240
SAMSUNG 108 cm (43 inch) Full HD LED Smart Tizen TV,TV,Samsung,33990,38400,0.11,0.11484375,4.2,['Operating System: Tizen' 'Full HD 1920 x 1080 Pixels' '1 Year Comprehensive Warranty on Product and 1 Year Additional warranty on Panel'],29,3
SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,TV,Samsung,119990,222900,0.46,0.461686855,4.2,['Operating System: Tizen' 'Ultra HD (4K) 3840 x 2160 Pixels' '1 Year comprehensive warranty and 1 year additional on Panel.'],1379,179
SAMSUNG 4 80 cm (32 inch) HD Ready LED Smart Tizen TV 2021 Edition,TV,Samsung,17999,26490,0.32,0.320536051,4.2,['Operating System: Tizen' 'HD Ready 1366 x 768 Pixels' '1 YEAR DOMESTIC WARRANTY'],183,19
SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart Tizen TV,TV,Samsung,51990,89900,0.42,0.421690768,4.2,['Operating System: Tizen' 'Ultra HD (4K) 3840 x 2160 Pixels' '1 Year comprehensive warranty and 1 year additional on Panel.'],1379,179
MOTOROLA Revou 2 102 cm (40 inch) Full HD LED Smart Android TV,TV,MOTOROLA,18999,30000,0.36,0.3667,4.2,['Operating System: Android' 'Full HD 1920 x 1080 Pixels' '1 Year Warranty on Product'],1598,240
TCL 138.7 cm (55 inch) Ultra HD (4K) LED Smart Android TV,TV,TCL,55499,89900,0.38,0.382658509,4.2,['Operating System: Android' 'Ultra HD (4K) 3840 x 2160 Pixels' '2 Year Product Warranty'],108,29
PHILIPS 6600 Series 126 cm (50 inch) Ultra HD (4K) LED Smart Linux based TV,TV,PHILIPS,39999,105990,0.62,0.622615341,4.2,['Operating System: Linux based' 'Ultra HD (4K) 3840 x 2160 Pixels' '2 Years Comprehensive Warranty from Date of Purchase'],779,97
SAMSUNG 108 cm (43 inch) Full HD LED Smart Tizen TV,TV,Samsung,34990,40400,0.13,0.133910891,4.2,['Operating System: Tizen' 'Full HD 1920 x 1080 Pixels' '1 Year Comprehensive Warranty on Product and 1 Year Additional warranty on Panel'],13,3
Coocaa 127 cm (50 inch) Ultra HD (4K) LED Smart Linux TV,TV,Coocaa,27999,53990,0.48,0.481403964,4.2,['Operating System: Linux' 'Ultra HD (4K) 3840 x 2160 Pixels' '1 Year Domestic Warranty'],435,92
Vu Masterpiece 215 cm (85 inch) QLED Ultra HD (4K) Smart Android TV,TV,Vu,259999,350000,0.25,0.257145714,4.2,['Operating System: Android' 'Ultra HD (4K) 3840 x 2160 Pixels' '1 Year Vu Domestic Warranty'],22,6
T-Series 60 cm (24 inch) HD Ready LED TV,TV,T-Series,9990,12990,0.23,0.230946882,4.2,['HD Ready 1366x768 Pixels' '1 Year Manufacturer Warranty'],30,3
Hisense A56E 80 cm (32 inch) HD Ready LED Smart Android TV with 9.0 PIE,TV,Hisense,17499,17990,0.02,0.027292941,4.2,['Operating System: Android' 'HD Ready 1366 x 768 Pixels' '1 Year Warranty'],3884,732
SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,TV,Samsung,75990,144900,0.47,0.475569358,4.2,['Operating System: Tizen' 'Ultra HD (4K) 3840 x 2160 Pixels' '1 Year comprehensive warranty and 1 year additional on Panel.'],1379,179
Dyanora Sigma 108 cm (43 inch) Full HD LED Smart Linux TV with 40 Watt Box Speakers & Bezel-Less Desig...,TV,Dyanora,13999,29999,0.53,0.533351112,4.2,['Operating System: Linux' 'Full HD 1920 x 1080 Pixels' '1 Year Manufacturer Warranty from the Date of Purchase'],149,28
Sansui 80 cm (32 inch) HD Ready LED Smart Linux TV,TV,Sansui,9999,14990,0.33,0.332955304,4.2,['Operating System: Linux' 'HD Ready 1366 x 768 Pixels' '1 Year Comprehensive and 1 Year Additional Warranty on LED Panel'],562,40
Haier 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,TV,Haier,32877,52490,0.37,0.373652124,4.2,['Operating System: Android' 'Ultra HD (4K) 3840 x 2160 Pixels' '2 year Warranty provided by the manufacturer from date of purchase'],180,25
Candes 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,TV,Candes,18790,48490,0.61,0.612497422,4.2,['Operating System: Android' 'Ultra HD (4K) 3840 Ã— 2160 Pixels' '1 Year Domestic Warranty from Candes'],53,9
PHILIPS 6600 Series 146 cm (58 inch) Ultra HD (4K) LED Smart Linux based TV,TV,PHILIPS,41999,43990,0.04,0.045260286,4.2,['Operating System: Linux based' 'Ultra HD (4K) 3840 x 2160 Pixels' '2 Years Comprehensive Warranty from Date of Purchase'],779,97
SAMSUNG Series 4 80 cm (32 inch) HD Ready LED TV,TV,Samsung,13633,23174,0.41,0.411711401,4.2,['HD Ready 1366 x 768 Pixels' '1 Year Comprehensive and 1 Year Additional on Panel from Samsung'],2877,439
Vu Premium 108 cm (43 inch) Full HD LED Smart Android TV,TV,Vu,22999,35000,0.34,0.342885714,4.2,['Operating System: Android' 'Full HD 1920x1080 Pixels' '1 Year'],1946,210
iFFALCON by TCL K72 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Hands Free Voice Control ...,TV,iFFALCON,31999,73990,0.56,0.567522638,4.2,['Operating System: Android' 'Ultra HD (4K) 3840 x 2160 Pixels' '1 Year Warranty on Product'],616,116
iFFALCON by TCL F52 79.97 cm (32 inch) HD Ready LED Smart Android TV,TV,iFFALCON,10999,26990,0.59,0.592478696,4.2,['Operating System: Android' 'HD Ready 1366 x 768 Pixels' '1 Year Warranty on Product'],2474,391
TOSHIBA U50 Series 108 cm (43 inch) Ultra HD (4K) LED Smart VIDAA TV with Dolby Vision & ATMOS,TV,TOSHIBA,19999,39990,0.49,0.499899975,4.2,['Operating System: VIDAA' 'Ultra HD (4K) 3840 x 2160 Pixels' '1 Year Warranty'],1225,188
TCL S6500 Series 100.3 cm (40 inch) Full HD LED Smart Android TV,TV,TCL,25699,39990,0.35,0.357364341,4.2,['Operating System: Android' 'Full HD 1920 x 1080 Pixels' '2 Year Product Warranty'],331,37
Infinix X1 80 cm (32 inch) HD Ready LED Smart Android TV with Eye Care Technology,TV,Infinix,15999,17999,0.11,0.111117284,4.2,['Operating System: Android' 'HD Ready 1366 x 768 Pixels' '1 Year Domestic Warranty'],14637,2202
Hisense A73F 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with 102W JBL 6 Speakers Dolby Visio...,TV,Hisense,62990,89990,0.3,0.300033337,4.2,['Operating System: Android' 'Ultra HD (4K) 3840 x 2160 Pixels' '1 Year Comprehensive'],108,20
Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Grey,Washing_Machine,Whirlpool,15990,21400,0.25,0.252803738,4.2,['740 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor'],597,68
realme TechLife 7 kg with Semi Automatic Top Load White Black,Washing_Machine,Realme,7875,12490,0.36,0.369495596,4.2,['1400 RPM Max Speed' '5 Star Rating' '2 Years Comprehensive and 5 Years on Wash Motor'],9918,1198
MarQ by Flipkart 7 kg Semi Automatic Top Load Blue White,Washing_Machine,MarQ,7190,10990,0.34,0.345768881,4.2,['1350 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive and 5 Years on Wash Motor from MarQ by Flipkart'],7345,851
realme TechLife 7.5 kg 5 Star Rating Fabric Safe Wash Fully Automatic Top Load Grey,Washing_Machine,Realme,12590,19990,0.37,0.370185093,4.2,['700 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty on Product and 5 Years on Motor'],15404,1920
IFB 6 kg 5 Star 2X Power SteamHard Water Wash Fully Automatic Front Load with In-built Heater White,Washing_Machine,IFB,20990,26390,0.2,0.204622963,4.2,['800 rpm Max Speed' '5 Star Rating' '4 Years Comprehensive Warranty 10 Years Motor Warranty 10 Years Spares Support'],7025,587
Godrej 7 kg Fully Automatic Top Load Grey,Washing_Machine,Godrej,13990,19890,0.29,0.296631473,4.2,['720 rpm Max Speed' '2 Years Comprehensive Warranty and 8 Years on Wash Motor'],2823,203
realme TechLife 8 kg 5 Star Rating Fully Automatic Top Load with In-built Heater Grey,Washing_Machine,Realme,15190,26490,0.42,0.426576066,4.2,['700 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty on Product and 5 Years on Motor'],15404,1920
realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Black Grey,Washing_Machine,Realme,8490,13990,0.39,0.393137956,4.2,['1400 RPM Max Speed' '5 Star Rating' '2 Years Comprehensive and 5 Years on Wash Motor'],9918,1198
realme TechLife 6.5 kg with Fully Automatic Top Load Grey,Washing_Machine,Realme,11790,16490,0.28,0.285021225,4.2,['700 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty on Product and 5 Years on Motor'],15404,1920
realme TechLife 8.5 kg with Semi Automatic Top Load Grey Black,Washing_Machine,Realme,10790,18990,0.43,0.431806214,4.2,['1400 RPM Max Speed' '5 Star Rating' '2 Years Comprehensive and 5 Years on Wash Motor'],9918,1198
ONIDA 8 kg 5 star and In-built Basket Semi Automatic Top Load Grey,Washing_Machine,ONIDA,9990,13670,0.26,0.269202634,4.2,['1450 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty on Product 5 Years Warranty on Motor'],5884,574
ONIDA 7 kg with 5 Star Fully Automatic Top Load Grey,Washing_Machine,ONIDA,12990,21990,0.4,0.409276944,4.2,['750 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty on Product 5 Years Warranty on Motor'],43250,5066
Godrej 6.2 kg with Metal drum Fully Automatic Top Load Grey,Washing_Machine,Godrej,12990,17900,0.27,0.274301676,4.2,['700 rpm Max Speed' '2 Years Comprehensive Warranty and 10 Years warranty on Motor from Godrej'],5696,431
realme TechLife 8 kg 5 Star Rating Semi Automatic Top Load White Black,Washing_Machine,Realme,10290,17490,0.41,0.411663808,4.2,['1400 RPM Max Speed' '5 Star Rating' '2 Years Comprehensive and 5 Years on Wash Motor'],9918,1198
BOSCH 6.5 kg 5 Star With Vario Drum & Anti Tangle Program Fully Automatic Top Load Grey,Washing_Machine,BOSCH,18990,24190,0.21,0.214964862,4.2,['680 rpm Max Speed' '5 Star Rating' '2 Years Warranty on Product and 10 Years on Motor'],174,20
Whirlpool 7.5 kg Magic Clean 5 Star Fully Automatic Top Load Grey,Washing_Machine,Whirlpool,17990,23850,0.24,0.245702306,4.2,['740 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor'],384,44
Godrej 6.5 kg Fully Automatic Top Load Grey,Washing_Machine,Godrej,13290,19600,0.32,0.321938776,4.2,['700 rpm Max Speed' '2 Years Comprehensive Warranty on Product  and 10 Years Warranty on Wash Motor'],2823,203
Godrej 6.2 kg Fully Automatic Top Load Grey,Washing_Machine,Godrej,12435,18990,0.34,0.345181675,4.2,['700 rpm Max Speed' '2 Years Warranty on Entire Product and 10 Years on Motor'],2823,203
